score_d,comment_d,score_a,comment_a,channel,num_segments,dataset_name,dataset_id,station_id,outlier,label,median_score_clf_[0],median_score_clf_[1],median_score_clf_[2],median_score_clf_[3],median_score_clf_[4],median_score_clf_[5],median_score_clf_[6],median_score_clf_[7]
,,,,JP.JSU..BH?,1567,me,2,2729,False,unlabeled (Me unknown),0.785947935817,0.818536553242,0.83439973673,0.824107499924,0.804339465274,0.781793025027,0.744535206387,0.718859631641
,,,,MS.UBIN..BH?,14,me,2,2904,False,unlabeled (Me unknown),0.785947935817,0.819024646106,0.83439973673,0.828880286502,0.821467537898,0.807775475934,0.767115615345,0.756793575854
,,,,YN.TFRD..BH?,1107,me,2,3645,False,unlabeled (Me unknown),0.785947935817,0.817561530324,0.83439973673,0.824107499924,0.799411383514,0.767414252955,0.743423964257,0.725887508133
,,,,CH.MMK..HG?,16,s2s_2019_03,1,5860,False,ok,0.782763833444,0.787905084093,0.77611096946,0.734071721139,0.714438768777,0.675249096456,0.660342677019,0.64606878605
,,,,SL.MOZS..BH?,297,me,2,657,False,unlabeled (Me unknown),0.777485636382,0.77856987917,0.761375210595,0.725088640873,0.705892556285,0.6614654769,0.657740983288,0.644359838001
,,,,SL.VOJS..BH?,244,me,2,663,False,unlabeled (Me unknown),0.776434275595,0.77856987917,0.760564810328,0.720219982322,0.70341792466,0.659554210908,0.656847669159,0.642686117526
,,,,MC.GERD..BH?,754,me,2,2861,False,unlabeled (Me unknown),0.776434275595,0.77856987917,0.751710972724,0.713321410162,0.70465415416,0.660463325404,0.662538183867,0.644523073067
,,,,UD.MI29..BH?,69,me,2,3716,False,unlabeled (Me unknown),0.776434275595,0.77856987917,0.754112584151,0.71538401472,0.70465415416,0.661999560639,0.661055448963,0.644108182656
,,,,CH.MMK..HG?,6,s2s_2019_03,1,5861,False,ok,0.774864333361,0.775793149723,0.751363319615,0.720627481947,0.702852963956,0.659955104092,0.649986493694,0.642092741227
,,,,SL.GBRS..BH?,577,me,2,647,False,unlabeled (Me unknown),0.77433581723,0.77856987917,0.746919234644,0.712635197696,0.701567645745,0.658801514528,0.657033176259,0.641414614138
,,,,UD.MI28..BH?,72,me,2,3715,False,unlabeled (Me unknown),0.77433581723,0.778106171427,0.745727137544,0.710923294094,0.700336831146,0.658976375997,0.658518635248,0.64176769965
,,,,SL.CEY..BH?,358,me,2,642,False,unlabeled (Me unknown),0.772243030341,0.773943835762,0.74137187917,0.709896942824,0.697360051662,0.655792934554,0.655969387537,0.638688241342
,,,,SL.CRNS..BH?,910,me,2,644,False,unlabeled (Me unknown),0.772243030341,0.761136622506,0.737043101623,0.705130289996,0.694515335104,0.654311254866,0.655545545516,0.636303035964
,,,,SL.GBAS..BH?,840,me,2,646,False,unlabeled (Me unknown),0.772243030341,0.773943835762,0.742161828903,0.709896942824,0.699813371626,0.655792934554,0.656196282419,0.639909616708
,,,,SL.GCIS..BH?,607,me,2,648,False,unlabeled (Me unknown),0.772243030341,0.773943835762,0.742161828903,0.711949645364,0.700336831146,0.656291159999,0.656291845618,0.640012821729
,,,,SL.GROS..BH?,322,me,2,651,False,unlabeled (Me unknown),0.772243030341,0.773943835762,0.74137187917,0.709555483754,0.699813371626,0.6557773081,0.656048679567,0.638558793194
,,,,SL.KOGS..BH?,1293,me,2,654,False,unlabeled (Me unknown),0.772243030341,0.773943835762,0.74137187917,0.709896942824,0.699813371626,0.655792934554,0.656542671864,0.63872903969
,,,,SL.LJU..BH?,1240,me,2,656,False,unlabeled (Me unknown),0.772243030341,0.773943835762,0.740582770253,0.707169209521,0.697269233361,0.655761681646,0.656328359446,0.637717747637
,,,,SL.ROBS..BH?,550,me,2,659,False,unlabeled (Me unknown),0.772243030341,0.7771793083,0.745330053912,0.711264752531,0.700336831146,0.657382728262,0.656052533651,0.640317130359
,,,,SL.VNDS..BH?,306,me,2,662,False,unlabeled (Me unknown),0.772243030341,0.765686114203,0.738220479443,0.705809275817,0.695525707449,0.654823960857,0.655661970187,0.637678186767
,,,,SL.DOBS..BH?,540,me,2,645,False,unlabeled (Me unknown),0.771720894624,0.761136622506,0.735865723804,0.703774277271,0.692992549753,0.653777523233,0.654960957931,0.634752129396
,,,,SL.KNDS..BH?,1312,me,2,653,False,unlabeled (Me unknown),0.771198758907,0.761136622506,0.735865723804,0.703774277271,0.689351632847,0.652723047933,0.655242628413,0.634865399267
,,,,SL.VISS..BH?,733,me,2,661,False,unlabeled (Me unknown),0.771198758907,0.761136622506,0.735865723804,0.703774277271,0.689957121205,0.652723047933,0.655486430869,0.634865399267
,,,,JP.JWT..BH?,1560,me,2,2732,False,unlabeled (Me unknown),0.771198758907,0.798303141265,0.807302885794,0.783877771713,0.764071128115,0.729368800217,0.711113648088,0.685482518651
,,,,HP.LTHK..HH?,2,s2s_2019_03,1,3780,False,ok,0.769114450503,0.782291170317,0.778596275143,0.754999932357,0.740949953383,0.697081877582,0.691683678178,0.651373066132
,,,,IV.MABI..HH?,18,s2s_2019_03,1,4568,False,ok,0.769114450503,0.787905084093,0.788608395062,0.765241618476,0.75440606086,0.708481489662,0.700308282984,0.655135405187
,,,,ND.MARNC.00.BH?,1604,me,2,1337,False,unlabeled (Me unknown),0.769114450503,0.79355984836,0.794509200339,0.775622593827,0.757724736954,0.714799456965,0.698219378905,0.65911981367
,,,,TR.SKI..BH?,120,me,2,3516,False,unlabeled (Me unknown),0.769114450503,0.781358767112,0.77942412043,0.75427327596,0.739974168218,0.696574569102,0.688789457863,0.650233497134
,,,,IS.GEM..BH?,1644,me,2,1010,False,unlabeled (Me unknown),0.768074409715,0.776716152916,0.763811596082,0.737759710469,0.728372076996,0.680183410734,0.685400883603,0.648284146527
,,,,AF.BOBN..BH?,190,me,2,1416,False,unlabeled (Me unknown),0.768074409715,0.776716152916,0.763811596082,0.738826345033,0.729332000598,0.68100742805,0.685709939159,0.649326266583
,,,,CL.ROD3.01.EH?,22,s2s_2019_03,1,512,False,ok,0.767563525248,0.783824210135,0.780306399973,0.75309015308,0.733626103592,0.709025790996,0.681103942339,0.664721832783
,,,,SL.BOJS..BH?,1283,me,2,640,False,unlabeled (Me unknown),0.764962718165,0.751222666633,0.723433298873,0.693019632756,0.677824352122,0.643092222479,0.654595989381,0.628025870822
,,,,SL.CADS..BH?,855,me,2,641,False,unlabeled (Me unknown),0.764962718165,0.759324403747,0.733518479301,0.697033229042,0.686332152152,0.649273211357,0.655216888902,0.633741702783
,,,,SL.CRES..BH?,1121,me,2,643,False,unlabeled (Me unknown),0.764962718165,0.759324403747,0.729623031502,0.696362685744,0.685003328213,0.645171734217,0.654613287553,0.633037853528
,,,,SL.GORS..BH?,1208,me,2,650,False,unlabeled (Me unknown),0.764962718165,0.759324403747,0.733518479301,0.696362685744,0.686332152152,0.6487493949,0.654837635241,0.633386628417
,,,,SL.JAVS..BH?,1239,me,2,652,False,unlabeled (Me unknown),0.764962718165,0.761136622506,0.733518479301,0.699721865265,0.686934988365,0.650619196868,0.654613287553,0.633634541404
,,,,SL.PERS..BH?,763,me,2,658,False,unlabeled (Me unknown),0.764962718165,0.759324403747,0.733518479301,0.696362685744,0.685729844973,0.649273211357,0.655242628413,0.633382739143
,,,,SL.ZAVS..BH?,237,me,2,664,False,unlabeled (Me unknown),0.764962718165,0.759324403747,0.732737729464,0.695692787507,0.685729844973,0.64770302945,0.654744306804,0.632171252864
,,,,IV.MABI..BH?,484,me,2,110,False,unlabeled (Me unknown),0.763928291588,0.760229973136,0.751707136308,0.719527133456,0.693427226659,0.674850925978,0.646870733264,0.634162183658
,,,,KO.BAYT..BH?,2107,me,2,372,False,unlabeled (Me unknown),0.763928291588,0.760229973136,0.750907026644,0.718834951109,0.692210693429,0.667225970078,0.641886353743,0.631451974789
,,,,II.RAYN.00.BH?,1691,me,2,538,False,unlabeled (Me unknown),0.763928291588,0.760229973136,0.750907026644,0.719527133456,0.691603227396,0.67635141745,0.645337775258,0.635404384874
,,,,SL.SKDS..BH?,1222,me,2,660,False,unlabeled (Me unknown),0.763928291588,0.74498112587,0.720358151885,0.692352950522,0.675151740749,0.639201672556,0.653139490818,0.619420184052
,,,,RO.TLB..BH?,563,me,2,1151,False,unlabeled (Me unknown),0.763928291588,0.765686114203,0.752508098508,0.720913498347,0.697701954462,0.676076542798,0.649204941569,0.635395813186
,,,,AF.KAD..BH?,33,me,2,1428,False,unlabeled (Me unknown),0.758777103079,0.737911410731,0.73231995107,0.709673542568,0.675970866742,0.670625241662,0.639869765686,0.633549289941
,,,,XW.W13.00.BH?,10,s2s_2019_03,1,2447,False,ok,0.756306113213,0.747092988602,0.741856577928,0.709045342717,0.691392464842,0.663140640977,0.653265846398,0.631918082308
,,,,UK.FULS..BH?,65,me,2,3541,False,unlabeled (Me unknown),0.754681172448,0.726565931124,0.696222920656,0.663512742662,0.651974459567,0.617169743846,0.614543570021,0.594746983755
,,,,IS.MMA0B..BH?,1706,me,2,1015,False,unlabeled (Me unknown),0.751623740775,0.72110110137,0.723020825501,0.686080996351,0.665412801406,0.65903959878,0.624494841301,0.625408386757
,,,,RD.FLAF..BH?,214,me,2,1342,False,unlabeled (Me unknown),0.751116921703,0.719670972333,0.683493650185,0.656300554381,0.642117158484,0.616603480351,0.610063293374,0.591907294036
,,,,NJ.KAD..BH?,16,me,2,2928,False,unlabeled (Me unknown),0.746071245748,0.719416907509,0.71957652063,0.681502033348,0.661395267332,0.653096248849,0.622078533324,0.621398964809
,,,,TM.TMDB..BH?,923,me,2,3512,False,unlabeled (Me unknown),0.740518750721,0.712557398978,0.716887102465,0.679181792701,0.662147092251,0.650869825134,0.624105692575,0.617116605592
,,,,NJ.IFE..BH?,43,me,2,2927,False,unlabeled (Me unknown),0.732545587207,0.709168329045,0.704775320659,0.66367316518,0.638785161197,0.639931366375,0.605908871163,0.61073391245
,,,,TM.PRAC..BH?,1860,me,2,3507,False,unlabeled (Me unknown),0.73212372385,0.717957480697,0.679140225524,0.653056712746,0.634174373539,0.604688520522,0.604070483557,0.583475141512
,,,,AF.SKRH..BH?,280,me,2,1444,False,unlabeled (Me unknown),0.718996933551,0.702021102444,0.691767043697,0.663034714136,0.630762168984,0.626215375662,0.592599516306,0.600725211917
,,,,AF.IFE..BH?,59,me,2,1427,False,unlabeled (Me unknown),0.71851047014,0.695772475633,0.681887979056,0.656237419542,0.634198775525,0.613505215775,0.584790749028,0.600212294041
,,,,AU.AS31..BH?,2258,me,2,1580,False,unlabeled (Me unknown),0.71851047014,0.696602253067,0.682614547249,0.663034714136,0.631650856646,0.619962371357,0.591856471748,0.595796135388
,,,,UD.MI30..BH?,70,me,2,3717,False,unlabeled (Me unknown),0.715546092618,0.708096334949,0.663524990871,0.65081307136,0.618715555877,0.61283430641,0.597387827983,0.585271590998
,,,,DK.COP.00.BH?,16,me,2,3701,False,unlabeled (Me unknown),0.787012178942,0.81951273897,0.835288809903,0.842553821916,0.84859064696,0.840695022179,0.839661357559,0.804518442784
,,,,FR.ESCA.00.HN?,19,s2s_2019_03,1,676,False,ok,0.701361822259,0.668972668554,0.664621919626,0.621136523792,0.598241166058,0.577173757482,0.573602702762,0.571100402193
,,,,PR.CUPR..BH?,460,me,2,3153,False,unlabeled (Me unknown),0.695223937199,0.663333087485,0.644659975566,0.605846546527,0.569617094272,0.56419113364,0.554860397817,0.543586491291
,,,,GE.SNAA..BH?,1673,me,2,2410,False,unlabeled (Me unknown),0.685301971215,0.665896832188,0.637793035256,0.596180742832,0.594472861392,0.596636260759,0.576910895477,0.556868707664
,,,,TM.LOEI..BH?,1961,me,2,3500,False,unlabeled (Me unknown),0.685301971215,0.665896832188,0.637933916298,0.603997357315,0.595134170345,0.599710692176,0.583738024107,0.555947356829
,,,,NJ.NSU..BH?,27,me,2,2929,False,unlabeled (Me unknown),0.680790149123,0.644744349633,0.610989455627,0.577910932646,0.545348431123,0.54601194612,0.528848732556,0.535595224491
,,,,AF.NSU..BH?,33,me,2,1440,False,unlabeled (Me unknown),0.668014373667,0.625289309963,0.601467665707,0.55988269796,0.533123589931,0.521871885043,0.517136388888,0.523254084466
,,,,RO.BURAR..BH?,2742,me,2,1116,False,unlabeled (Me unknown),0.652822817331,0.606828639664,0.576109142791,0.543876903289,0.526784329885,0.516485620286,0.514774350447,0.518460201054
,,,,FR.SAOF.00.HN?,2,s2s_2019_03,1,960,False,ok,0.645579795258,0.61234996917,0.589562011861,0.577104844204,0.549199417233,0.5442969648,0.554040526615,0.544087543163
,,,,KO.YER..BH?,1932,me,2,438,False,unlabeled (Me unknown),0.639691445922,0.595658016747,0.564629893335,0.535295669394,0.516023911332,0.508271621736,0.511973922,0.512177117883
,,,,AI.DSPA.02.BH?,323,me,2,1457,False,unlabeled (Me unknown),0.631194974941,0.611452514473,0.569419466199,0.568640883165,0.537199339855,0.535524842022,0.536641742192,0.534427318756
,,,,RV.HILA..BH?,1356,me,2,3211,False,unlabeled (Me unknown),0.633547209199,0.61615748613,0.573861753086,0.571378785032,0.540745314407,0.536382413395,0.540709400682,0.536347475604
,,,,CX.PX06..BL?,3,sod_chile,3,23,False,ok,0.624021632872,0.599622697831,0.559517823521,0.565722894097,0.520473342519,0.53127057492,0.540270101739,0.530500760041
,,,,IV.PIO1..HN?,174,s2s_2019_03,1,4762,False,ok,0.617302793531,0.599413075354,0.555684088313,0.56434770639,0.526061064082,0.529809762951,0.528693136634,0.524497916388
,,,,AV.AKGG..BH?,505,me,2,1686,False,unlabeled (Me unknown),0.617302793531,0.598908440331,0.557764057761,0.561408909541,0.526071584167,0.528418337355,0.527980864909,0.52289430305
,,,,C1.LC02..BH?,400,me,2,1938,False,unlabeled (Me unknown),0.613191357412,0.577707568871,0.552668485076,0.50946071562,0.495470132664,0.494954090281,0.501711198099,0.490909698561
,,,,CA.POBL..BH?,2190,me,2,470,False,unlabeled (Me unknown),0.60015683442,0.585379162855,0.553862246251,0.539338751378,0.521109775392,0.513589491542,0.521828558625,0.515583382894
,,,,XW.W04.00.HH?,4,s2s_2019_03,1,2423,False,ok,0.596587113199,0.55626787645,0.533496136655,0.498668952086,0.482348028884,0.484760221315,0.494137092779,0.479846686667
,,,,CX.PB13..BL?,1,sod_chile,3,16,False,ok,0.589360760198,0.583085868282,0.55538325951,0.536367640129,0.520550937819,0.511742299073,0.514891239237,0.504730993049
,,,,YI.E02.00.BH?,3,s2s_2019_03,1,2684,False,ok,0.585289799584,0.532424426301,0.510133702133,0.500438962114,0.477855376267,0.481565436554,0.48330174627,0.477049350117
,,,,KC.MRZ1..BH?,1279,me,2,1034,False,unlabeled (Me unknown),0.585289799584,0.54470214042,0.51734532212,0.49442007181,0.483828500054,0.481065252273,0.494587518139,0.483039764413
,,,,KZ.KUR21..BH?,1566,me,2,2805,True,outl. (wrong inv),,,,0.58505389992,0.570629513027,0.558389446281,0.558706137561,0.549493914115
,,,,PZ.PIER..EH?,2,s2s_2019_03,1,10161,False,ok,0.584992697033,0.562141484347,0.539867004226,0.51822578923,0.501553403584,0.503832503655,0.498444517358,0.499951531363
,,,,PL.KWP..BH?,1391,me,2,3047,False,unlabeled (Me unknown),0.580272332265,0.548956158404,0.528567682791,0.514224499412,0.499539635144,0.481063621028,0.492871224929,0.489949067271
,,,,OO.HYS14..BH?,1474,me,2,3013,False,unlabeled (Me unknown),0.57661598917,0.537940870628,0.527889827157,0.512659939014,0.493371900183,0.478956219071,0.488748474341,0.487632090573
,,,,C1.MG04..BH?,959,me,2,1953,False,unlabeled (Me unknown),0.57556172313,0.538660623236,0.525909351247,0.5120967972,0.49468248565,0.478846580302,0.489909322397,0.486423409617
,,,,AU.NIUE..BH?,2672,me,2,1622,False,unlabeled (Me unknown),0.574395240801,0.536342602946,0.526742663922,0.510791191774,0.491378378489,0.478312001289,0.489481433751,0.487079444551
,,,,OO.HYSB1..BH?,1484,me,2,3014,False,unlabeled (Me unknown),0.573430562261,0.533557463276,0.525309818246,0.509640534001,0.489744320963,0.476049801661,0.489063133888,0.485938988033
,,,,G.AIS.00.BH?,315,me,2,1295,False,ok,0.57265513648,0.532270602449,0.52273774128,0.507410962014,0.486062058818,0.476255852742,0.4884759309,0.485639600719
,,,,C.GO10..BH?,1160,me,2,1901,False,unlabeled (Me unknown),0.571880759274,0.532620944952,0.523269602147,0.509467205674,0.485190844028,0.476123222179,0.488276761337,0.485355620142
,,,,II.RPN.10.BH?,66,me,2,2507,False,unlabeled (Me unknown),0.568503237144,0.530722098996,0.52281496954,0.508177883536,0.482357213243,,0.487361375516,0.483293674774
,,,,II.RPN.00.BH?,155,me,2,2506,False,unlabeled (Me unknown),0.567409407603,0.52385196041,0.509579760482,0.501660860665,0.47804935005,,0.482147739273,0.483503543823
,,,,MN.TUE..HH?,4,s2s_2019_03,1,5224,False,ok,0.564630918949,0.529394991594,0.505388640039,0.48903889944,,,0.482143382408,
,,,,HA.KARY..HH?,2,s2s_2019_03,1,3536,False,ok,0.563205522673,0.553536834442,0.5258783116,0.502947381267,0.488670478441,0.482583467743,0.4809343962,0.481662915579
,,,,IU.KIP.10.BH?,168,me,2,2620,False,ok,0.562729767693,0.529764757621,0.5077983595,0.500335812237,0.481759048225,,0.484377487928,0.482706141162
,,,,G.PAF.00.BH?,314,me,2,1321,False,ok,0.560829497815,0.530636389347,0.508527224757,0.498084330427,0.479449470093,,0.486169308742,0.484472721326
,,,,AF.UPI..BH?,1,me,2,1452,False,unlabeled (Me unknown),0.55911666772,0.533225657588,0.503523593066,0.498592675139,0.482902872628,0.475525789475,0.49313213222,0.491010424048
,,,,PN.PPEGH..BH?,130,me,2,3078,False,unlabeled (Me unknown),0.55911666772,0.52784109548,0.506563935542,0.493398022561,0.480541082679,,0.490111801335,0.483100974066
,,,,PN.PPCWF..BH?,385,me,2,3074,False,unlabeled (Me unknown),0.55836059801,0.531129941219,0.508814944422,0.497553844521,0.481027754755,,0.486380971481,0.484337661043
,,,,IU.TRIS.00.BH?,595,me,2,2686,False,unlabeled (Me unknown),0.555403498901,0.525598494233,0.505486146125,0.497032748291,0.475715919011,,0.483196277277,0.482682772802
,,,,IU.KIP.00.BH?,654,me,2,2619,False,unlabeled (Me unknown),0.551811379071,0.525598494233,0.504238406209,0.494461683149,0.476162944408,,0.482924176382,0.483343292841
,,,,G.KIP.10.BH?,422,me,2,1315,False,ok,0.551811379071,0.525608996071,0.502964375105,0.494978335345,0.475664762589,,0.484372686576,0.481917305299
,,,,G.TRIS.00.BH?,1341,me,2,1332,False,unlabeled (Me unknown),0.549337638786,0.523080625805,0.504626406374,0.495921678153,,,0.483877096486,0.483091089792
,,,,G.PPTF.00.BH?,494,me,2,1323,False,ok,0.548440858083,0.521382179064,0.502782125002,0.491880735169,,,0.48459051842,0.482398052941
,,,,IU.PTCN.00.BH?,83,me,2,2654,False,ok,0.55008149061,0.526832993214,0.501443552733,0.494310317327,0.475279558736,,0.486071151551,0.482062879917
,,,,AU.MCQ..BH?,2275,me,2,1610,False,unlabeled (Me unknown),0.54717576153,0.521148295394,0.50227713754,0.491080925546,,,0.483003705558,0.482255807147
,,,,IU.JOHN.00.BH?,192,me,2,2614,False,ok,0.546958594429,0.518771922012,0.500465857416,0.479810631159,,,0.481910667096,0.480492167784
,,,,IU.JOHN.10.BH?,193,me,2,2615,False,ok,0.546958594429,0.518836039242,0.501779338226,0.482605921455,,,0.483652887192,0.4805572738
,,,,AF.SVMA..BH?,120,me,2,1447,False,unlabeled (Me unknown),0.545793142381,0.521120794518,0.502556778283,0.491080925546,,,0.480439761951,0.481623282515
,,,,NJ.AWK..BH?,10,me,2,2926,False,unlabeled (Me unknown),0.54465876919,0.516859719271,0.497885222303,0.490465122559,,,,
,,,,IU.RAR.00.BH?,697,me,2,2659,False,unlabeled (Me unknown),0.544481653677,0.51925162573,0.499933898118,0.482997115315,,,0.481364636432,0.481547304577
,,,,PM.ROSA..BH?,1320,me,2,3055,False,unlabeled (Me unknown),0.544481653677,0.519407408853,0.501733537555,0.482200245139,,,0.481387176237,0.481815168135
,,,,IU.RAR.10.BH?,187,me,2,2660,False,ok,0.539760824026,0.51925162573,0.501917467182,0.47994268086,,,0.480594247986,0.4817104245
,,,,KO.CTKS..HH?,110,s2s_2019_03,1,5555,False,ok,0.539730897073,0.516756710356,0.491872918042,0.481488612878,,,,
,,,,XY.UMT.00.HH?,24,s2s_2019_03,1,2535,False,ok,0.539420049478,0.517507547075,0.491884515446,0.479827769063,,,,
,,,,AI.JUBA..BH?,157,me,2,459,False,unlabeled (Me unknown),0.535732830532,0.517346067379,0.49901386907,0.478144689469,,,0.475742647565,0.479995584565
,,,,C1.MG02..BH?,953,me,2,1951,False,unlabeled (Me unknown),0.535732830532,0.517943188825,0.499499904875,0.478501296317,,,0.478938936244,0.479381651264
,,,,IV.ARCI..BH?,60,me,2,34,False,unlabeled (Me unknown),0.533568536701,0.511195618819,0.487210687829,0.475421266278,,,,
,,,,KO.GEMT..HH?,178,s2s_2019_03,1,5597,False,ok,0.53296260758,0.515821473002,0.490845593652,0.475154857176,,,,
,,,,OO.AXCC1..BH?,1552,me,2,3011,False,unlabeled (Me unknown),0.531546128013,0.516276769287,0.497791875865,0.477641858112,,,,0.478851675369
,,,,PN.PPMOO..BH?,157,me,2,3096,False,unlabeled (Me unknown),0.531546128013,0.516097382309,0.496716804854,0.478008561737,,,0.476124943192,0.480899727885
,,,,G.KIP.00.BH?,84,me,2,1316,False,ok,0.533639479273,0.516276769287,0.500597261726,0.479938372495,,,0.479970668036,0.480130877619
,,,,PN.PPPHS..BH?,65,me,2,3108,False,unlabeled (Me unknown),0.528171523089,0.512180769121,0.497075752596,0.475216560555,,,,
,,,,TM.NAYO..BH?,1498,me,2,3502,False,unlabeled (Me unknown),0.528171523089,0.513697386965,0.497038679734,,,,,0.47678085832
,,,,NI.AGOR..BH?,35,s2s_2019_03,1,5246,False,ok,0.484356781861,0.507800036547,0.480602064845,0.475415626735,,,,
,,,,II.SACV.00.BH?,1628,me,2,540,False,unlabeled (Me unknown),0.526551724043,0.511801489895,0.496267989356,,,,,0.476458897859
